entityType	entity	qid	theme	question	response	confidence	justification	source
party	LFH	49	Retraites	Les retraites devraient être progressivement réformées vers un système combinant répartition et capitalisation, même si cela implique une période de transition coûteuse.	2	3	Accord net : le projet propose une épargne retraite obligatoire, défiscalisée et garantie par l’État, intégrée à un fonds souverain, en complément du système de protection sociale.	https://lafrancehumaniste.fr/articles/protection-sociale.html
party	LFH	50	Retraites	L'âge légal de départ à la retraite devrait être automatiquement indexé sur l'espérance de vie nationale.	-3	3	Désaccord fort : le programme propose explicitement de supprimer l’âge légal de départ et de le remplacer par une durée de cotisation tenant compte de la pénibilité ; c’est l’opposé direct d’une indexation automatique de l’âge légal sur l’espérance de vie : -3.	https://lafrancehumaniste.fr/articles/le-moment-francais-sorbonne.html
party	LFH	51	Protection sociale	Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail.	0	2	Position équilibrée : LFH affirme que les droits s'accompagnent de devoirs et conditionne certains dispositifs à la recherche active, mais conserve une protection sociale largement solidaire et universelle.	https://lafrancehumaniste.fr/articles/la-rupture-du-pacte-social.html
party	LFH	53	État / entreprises	Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations de ses dirigeants tant que l'aide n'est pas remboursée.	1	3	Accord modéré : La France Humaniste défend la conditionnalité des aides publiques et un État stratège, mais aucune proposition suffisamment précise n'établit une limitation systématique des dividendes et rémunérations jusqu'au remboursement de l'aide.	https://lafrancehumaniste.fr/articles/le-sursaut-budgetaire.html
party	LFH	54	État / entreprises	L'État devrait davantage utiliser son pouvoir d'actionnaire pour orienter les grandes entreprises françaises vers des objectifs industriels de long terme.	3	3	Accord fort : codage fondé sur les documents officiels retenus pour le thème « État / entreprises ». Niveau de preuve : position ou mesure explicitement documentée.	https://lafrancehumaniste.fr/articles/le-sursaut-budgetaire.html
party	LFH	55	État / entreprises	Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales deviennent moins strictes.	-1	2	Réserve étayée : le programme réclame une simplification administrative et des normes applicables, sans renoncer aux protections sociales et environnementales.	https://lafrancehumaniste.fr/articles/souverainete-agricole-et-alimentaire.html
party	LFH	56	Immigration / régularisation	Un étranger en situation irrégulière qui travaille de façon stable en France depuis plusieurs années et n’a commis aucun délit devrait pouvoir être régularisé, même s’il est entré ou est resté sur le territoire sans autorisation.	0	2	Position non tranchée : La France Humaniste adopte une ligne humaniste sur l’immigration et critique le durcissement identitaire, mais aucune proposition suffisamment précise n’a été identifiée sur la régularisation d’un travailleur en situation irrégulière selon les critères de la question.	https://lafrancehumaniste.fr/articles/la-france-face-au-piege-identitaire.html
party	LFH	57	Immigration / assimilation	L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré.	0	2	Position non tranchée : les textes récents demandent réciprocité, intégration et contrôle des flux, mais ne proposent pas de restriction générale des prestations sociales durant les premières années de séjour légal.	https://lafrancehumaniste.fr/articles/le-moment-francais-sorbonne.html
party	LFH	58	Immigration / assimilation	La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées.	1	2	Accord modéré étayé : la politique d’immigration de Villepin combinait maîtrise des flux, intégration et besoins économiques, ce qui correspond à une sélection partielle plutôt qu’exclusive.	https://www.vie-publique.fr/discours/161466-communique-des-services-du-premier-ministre-en-date-du-24-avril-2006-s
party	LFH	59	Immigration / assimilation	Une personne née en France de parents étrangers devrait automatiquement devenir française à sa majorité si elle y a grandi, même si elle ne manifeste pas particulièrement d'attachement à la France.	0	1	Position non tranchée : l'universalisme de LFH ne suffit pas à déduire une naturalisation automatique à la majorité sans manifestation d'attachement ; aucune position explicite équivalente n'a été identifiée.	https://lafrancehumaniste.fr/articles/le-moment-francais-sorbonne.html
party	LFH	60	Immigration / assimilation	La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas s'intégrer culturellement à la société française.	1	2	Accord modéré : Villepin fait de l'intégration, de la langue, des règles communes et de l'effort partagé des conditions centrales de sa politique migratoire, sans aller jusqu'à une assimilation culturelle exhaustive.	https://lafrancehumaniste.fr/articles/le-moment-francais-sorbonne.html
party	LFH	61	Immigration / assimilation	Le fait de conserver des pratiques culturelles ou religieuses très différentes de celles de la majorité française n'est pas en soi un problème tant que les lois françaises sont respectées.	3	3	Accord fort directement documenté : le texte défend la coexistence des cultures et des convictions dès lors que la loi républicaine commune est respectée.	https://lafrancehumaniste.fr/articles/la-france-face-au-piege-identitaire.html
party	LFH	63	Libertés / sécurité	Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même sans preuve suffisante pour engager des poursuites pénales.	1	2	Accord modéré étayé : le texte accepte un renseignement et une prévention ciblés contre le terrorisme mais rejette la surveillance généralisée.	https://lafrancehumaniste.fr/articles/la-lutte-antiterroriste.html
party	LFH	64	Libertés / expression	Une personne qui tient publiquement des propos profondément offensants mais qui n'appelle ni à la violence ni à commettre une infraction devrait être protégée par la liberté d'expression.	2	3	Accord net : codage fondé sur les documents officiels retenus pour le thème « Libertés / expression ». Niveau de preuve : position ou mesure explicitement documentée.	https://lafrancehumaniste.fr/articles/la-lutte-antiterroriste.html
party	LFH	66	Sécurité	Lorsqu’un conducteur refuse d’obtempérer et prend la fuite, les policiers devraient pouvoir utiliser leur arme à feu même si le danger pour leur vie n’est pas immédiat.	-1	2	Réserve : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	https://lafrancehumaniste.fr/articles/la-lutte-antiterroriste.html
party	LFH	67	Écologie	Une taxe carbone qui réduit les émissions de CO₂ devrait être maintenue même si elle diminue le pouvoir d’achat des ménages modestes, à condition de compenser ces derniers par des aides ciblées.	2	3	Accord net : Dominique de Villepin défend un prix du carbone dont le produit est redistribué aux ménages afin de préserver la justice sociale ; la formulation de la question est légèrement plus exigeante, d'où +2 plutôt que +3.	https://lafrancehumaniste.fr/articles/pourquoi-je-suis-ecogaulliste.html
party	LFH	68	Écologie	La France devrait interdire progressivement la vente de voitures thermiques même si cela augmente temporairement le prix moyen des véhicules.	1	3	Accord modéré : La France Humaniste veut accélérer l'électrification des transports et la sortie des énergies fossiles, mais ne défend pas explicitement l'interdiction des voitures thermiques dans les termes stricts de la question.	https://lafrancehumaniste.fr/articles/pourquoi-je-suis-ecogaulliste.html
party	LFH	69	Écologie	Il faut privilégier le nucléaire même si cela conduit à réduire certains investissements dans les renouvelables.	0	2	Position équilibrée : La France Humaniste défend le nucléaire comme composante importante du mix électrique tout en soutenant aussi les renouvelables ; aucune priorité générale au nucléaire au prix d'une réduction des investissements renouvelables n'est établie.	https://lafrancehumaniste.fr/articles/pourquoi-je-suis-ecogaulliste.html
party	LFH	71	Écologie / croissance	Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort comparable, il faudrait quand même le faire.	1	3	Accord léger : La France Humaniste défend l’idée que la France peut agir et entraîner d’autres pays sans attendre une action mondiale parfaitement coordonnée, mais ne préconise pas explicitement d’accepter une perte de 3 % de PIB si les autres pays ne font aucun effort comparable : +1.	https://lafrancehumaniste.fr/articles/pourquoi-je-suis-ecogaulliste.html
